layers_0,length_0,layers_1,length_1,layers_2,length_2,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,application,filename,num_packet,mac_src_custom,mac_dst_custom,layers_3,length_3,layers_4,length_4,payload_layers,header_length,payload_length,flow_id_mac,flow_id_ip,flow_id
IPv6,120,UDP,80,CoAP,72.0,1655374292.770083,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4312,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.7701125,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4313,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,35912.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.770127,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4314,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.7701547,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4315,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,35912.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.7701695,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4316,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.7701972,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4317,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,35912.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.770212,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4318,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.7702403,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4319,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,35912.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.770255,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4320,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.770283,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4321,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,35912.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.7702975,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4322,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.7703252,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4323,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,35912.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.7703395,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4324,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.770368,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4325,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.7703824,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4326,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.7704103,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4327,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.7704256,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4328,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.770453,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4329,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.7704675,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4330,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.7704954,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4331,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.7705102,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4332,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.770538,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4333,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.7705526,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4334,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.7705803,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4335,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.7705953,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4336,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.770623,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4337,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.7706373,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4338,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.7706654,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4339,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.7706802,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4340,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.7707086,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4341,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.7707224,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4342,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.7707503,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4343,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.7707648,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4344,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.7707925,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4345,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.770807,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4346,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.7708347,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4347,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.7708492,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4348,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.7708793,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4349,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.770894,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4350,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.7709217,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4351,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.7709365,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4352,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.770964,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4353,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.7709785,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4354,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,61,UDP,21,CoAP,13.0,1655374292.7710054,61,,,50:02:91:AD:25:E1,50:02:91:13:70:30,0.0,42870.0,5683.0,COAP,COAP.pcapng,4355,50:02:91:AD:25:E1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,13.0,17.0,17.0,34454.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.7710116,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4356,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,91,UDP,51,CoAP,43.0,1655374292.771022,91,,,50:02:91:13:70:30,50:02:91:AD:25:E1,0.0,5683.0,42870.0,COAP,COAP.pcapng,4357,50:02:91:13:70:30,50:02:91:AD:25:E1,Raw,37.0,,,,,,17.0,17.0,34454.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.7710366,121,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4358,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,35912.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.771064,67,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,44489.0,5683.0,COAP,COAP.pcapng,4359,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,21.0,21.0,35912.0
IPv6,59,UDP,19,CoAP,11.0,1655374292.7710788,59,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,44489.0,COAP,COAP.pcapng,4360,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,2.0,,,,,,21.0,21.0,35912.0
IPv6,62,UDP,22,CoAP,14.0,1655374292.7978892,62,,,50:02:91:0B:8F:E6,50:02:91:13:70:30,0.0,41044.0,5683.0,COAP,COAP.pcapng,4361,50:02:91:0B:8F:E6,50:02:91:13:70:30,None,0.0,,,3.0,48.0,14.0,2.0,2.0,32838.0
IPv6,78,UDP,38,CoAP,30.0,1655374292.7979305,78,,,50:02:91:13:70:30,50:02:91:0B:8F:E6,0.0,5683.0,41044.0,COAP,COAP.pcapng,4362,50:02:91:13:70:30,50:02:91:0B:8F:E6,Raw,22.0,,,,,,2.0,2.0,32838.0
IPv6,64,UDP,24,CoAP,16.0,1655374292.851972,64,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4363,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,16.0,20.0,20.0,36873.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.8520114,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4364,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.8520565,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4365,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,36873.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.8520768,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4366,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.8521123,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4367,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,36873.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.8521302,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4368,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.8521626,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4369,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,36873.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.8521788,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4370,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.8522058,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4371,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,36873.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.8522215,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4372,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.8522477,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4373,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,36873.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.8522644,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4374,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.852292,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4375,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,36873.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.852308,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4376,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.852333,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4377,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,36873.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.852347,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4378,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.8523693,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4379,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,36873.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.8523831,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4380,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.8524096,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4381,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,36873.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.8524227,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4382,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.852447,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4383,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,36873.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.8524606,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4384,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.8524857,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4385,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,36873.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.8524988,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4386,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.8525245,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4387,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,36873.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.852538,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4388,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.8525624,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4389,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,36873.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.8525758,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4390,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.8526006,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4391,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,36873.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.8526134,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4392,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,66,UDP,26,CoAP,18.0,1655374292.8526387,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4393,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,36873.0
IPv6,120,UDP,80,CoAP,72.0,1655374292.8526518,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4394,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.8526783,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4395,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,36873.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.852692,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4396,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.852717,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4397,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,36873.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.8527298,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4398,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.852754,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4399,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,36873.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.852767,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4400,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.852792,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4401,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,36873.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.8528054,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4402,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.8528304,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4403,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,36873.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.8528435,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4404,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
IPv6,67,UDP,27,CoAP,19.0,1655374292.852868,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,45567.0,5683.0,COAP,COAP.pcapng,4405,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,36873.0
IPv6,121,UDP,81,CoAP,73.0,1655374292.8528812,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,45567.0,COAP,COAP.pcapng,4406,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,36873.0
